"code_unique","leaf_code","tree","cohort","leaf","sp","obs_date","Check list_SILVATECH","Comment","team_climbers","team_labecophysio","UC_Rank","code_unique...10","date_fluch_min","date_fluch_max","Age_leaf_max","Age_leaf_min","leaf_anat","leaf_thickness","leaf_area","leaf_drymass","LMA_leaf","Overlap","note_leafArea","code_unique...22","nb_tablets_LMA","tablet_diameter","tablet_dry_mass_1","tablet_dry_mass_2","LMA_lamina","Comment_Leaf_integrity_Scan","file_name_spectro","fv_/_fm","Co","phy_osmo","PTLP","Curve_Name_Li-6800","Author_adjustment_Li","Curve_adj._quality","gm","total number of points","nombre points enleves","sum of squares","Vcmax(25)","Jmax(25)","was TPU ignored while fitting ?","Comment_1","comments_Licor","comments fitting","code_unique_match","date","Age_leaf_mid","Age_leaf_range","SampleID_num.x","Vcmax25","Jmax25","TPU25","Rday25","StdError_Vcmax25","StdError_Jmax25","StdError_TPU25","StdError_Rday25","Tleaf.x","RHs","Qin.x","Patm","sigma","AIC","Model","Fitting_method","Nmass","Cmass","Smass","SampleID.x","Vcmax_Estimate","Jmax_Estimate","Rd_Estimate","Vcmax_Std. Error","Jmax_Std. Error","Rd_Std. Error","RMSE","Vcmax_QC","Jmax_QC","Vcmax_Estimate_tpu","Jmax_Estimate_tpu","Rd_Estimate_tpu","TPU_Estimate","Vcmax_Std.Error_tpu","Jmax_Std.Error_tpu","Rd_Std.Error_tpu","TPU_Std.Error","RMSE_tpu","TPU_improved_vcmax","TPU_improved_rmse","TPU_created_spuriousjmax","TPU_improved_both","useTPU","Vcmax_Estimate_final","Jmax_Estimate_final","Rd_Estimate_final","TPU_Estimate_final","Vcmax_Std.Error_final","Jmax_Std.Error_final","Rd_Std.Error_final","TPU_Std.Error_final","RMSE_final","filename","SampleID.y","obs","A","Ci","CO2_s","CO2_r","gsw","Pa","Qin.y","RHcham","Tleaf.y","SampleID_num.y","Narea","Carea","CNratio","Vcmax25mass","month","cica","vpd","g1.spots","julian_date","LMA_leaf_QC_dist","thickness_QC_dist","leaf_area_QC_dist","leaf_drymass_QC_dist","Narea_QC_dist","Nmass_QC_dist","Cmass_QC_dist","PTLP_QC_dist","Vcmax_Estimate_final_QC_dist","Jmax_Estimate_final_QC_dist","TPU_Estimate_final_QC_dist","QC_totals"
"1.1.3_20220215","1.1.3","1","1","3","Caryocar_glabrum","44607","ok",NA,"I.Clocher_&_G.Olivier","G.Olivier",1,"1.1.3_20220215","44403","44425",204,182,0,0.216666666666667,44.378,0.5478,123.439542115463,NA,"Two_leaflets_w_petiole_w_petiolules","1.1.3_20220215",NA,NA,NA,NA,NA,"To Complete","7,8,9",0.796,636,-1.59,-1.95388,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-15,193,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,47.38,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.705800171256,5848.56550543062,36.1679389312977,NA,"Feb",NA,NA,NA,46,0,0,0,0,0,0,0,0,NA,NA,NA,0
"1.1.3_20220712","1.1.3","1","1","3","Caryocar_glabrum","44754","ok",NA,"I.Clocher_&_J.Cazal","I.Clocher_&_L.Bonhomme",1,"1.1.3_20220712","44403","44425",351,329,0,0.188,NA,NA,NA,NA,"One_leaflet_w_petiolule","1.1.3_20220712",NA,NA,NA,NA,NA,"To Complete","18,19",0.668,892,-2.23,-2.48636,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-07-12,340,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,48,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6779661016949,NA,"Jul",NA,NA,NA,193,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,0
"1.1.3_20221008","1.1.3","1","1","3","Caryocar_glabrum","44842","ok",NA,"N.Barbier_&_S.Fourtier","I.Marechaux",1,"1.1.3_20221008","44761","44782",81,60,1,0.31,42.32,0.4811,113.681474480151,NA,"Full_leaf_w_petiole","1.1.3_20221008",2,0.8,0.0065,0.0047,111.464968152866,"To Complete","7,8,9",0.817,630,-1.575,-1.9414,"Caryocar_1_1.3","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,NA,NA,TRUE,2022-10-08,70.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,41.79,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.965028355388,4750.74881852552,33.7016129032258,NA,"Oct",NA,NA,NA,281,0,1,0,0,0,0,1,0,NA,NA,NA,2
"1.1.3_20230216","1.1.3","1","1","3","Caryocar_glabrum","16/02/2023","ok",NA,"J.Cazal_&_C.Stahl","N.Besson",1,"1.1.3_20230216","44761","44782",212,191,0,0.197333333333333,NA,NA,NA,NA,"One_leaflet_w_petiole","1.1.3_20230216",NA,NA,NA,NA,NA,"To Complete","7,8,9",0.813,604,-1.51,-1.88732,"Caryocar_1.1.3","N.Besson","1","18.803000000000001","224","25","3.668174",27.5669686112312,50.9282689349107,"no",NA,"Avant courbe A = 8.5, gsw = 0.206 Plateau à A = 15.3, superbe courbe","QC OK, Fitting OK",TRUE,2023-02-16,201.5,21,"8",42.5302632349644,79.1116368398124,4.76216397478202,0.217570032882264,0.172261845490271,0.272640589738953,0.0754946694380932,0.0282684490298537,32.3630579125921,69.9376105899835,1200.00090924391,101.108741859765,0.182611215206584,-116.10252453864,"Ac_Aj_Ap","A-Ci curve",1.01,44.71,0.22,"1.1.3_20230216",24.7337835327754,62.9174713425902,0.17829133185329,0.203935685130721,NA,0.0289148731876608,2.87504259802778,"good","good",24.7337835327754,62.9752105841979,0.17829133185329,5.14823317406927,0.203935685130721,NA,0.0289148731876608,NA,2.84928144950882,0,1,0,1,1,24.7337835327754,62.9752105841979,0.17829133185329,5.14823317406927,0.203935685130721,NA,0.0289148731876608,NA,2.84928144950882,"ACi_1.1.3_20230216.xlsx","1.1.3_20230216",64,7.55081112414879,276.076279126962,396.0455,413.09875,0.109594232224984,101.10625,1200.03875,70.4889567285208,32.1063875,8,NA,NA,44.2673267326733,NA,"Feb",0.958718708299166,1.44446213509379,27.9120031281142,47,NA,0,NA,NA,NA,0,0,0,0,0,0,0
"1.1.4_20220712","1.1.4","1","1","4","Caryocar_glabrum","44754","ok",NA,"I.Clocher_&_J.Cazal","I.Clocher_&_L.Bonhomme",1,"1.1.4_20220712","44403","44425",351,329,0,0.2,NA,NA,NA,NA,"One_leaflet_wo_petiolule","1.1.4_20220712",NA,NA,NA,NA,NA,"To Complete","20,21,22",0.771,743,-1.8575,-2.17644,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-07-12,340,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,43.73,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0446428571429,NA,"Jul",NA,NA,NA,193,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,0
"1.2.1_20221128","1.2.1","1","2","1","Caryocar_glabrum","28/11/2022","ok",NA,"I.Clocher_&_J.Cazal","I.Clocher_&_N.Besson",2,"1.2.1_20221128","44403","44425",490,468,1,0.2135,60.73,0.8002,131.763543553433,NA,"Full_leaf_wo_petiole","1.2.1_20221128",2,0.8,0.0048,0.0042,89.5700636942675,"To Complete","7,8,9",0.812,587,-1.4675,-1.85196,"Caryocar_1.2.1","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,"Avant courbe A = 7.7 et gsw = 0.07, Fin de courbe A max = 28, courbe étrange mais dûe à la cartouche vide de CO2",NA,TRUE,2022-11-28,479,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,46.75,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.739502716944,6159.945661123,32.4652777777778,NA,"Nov",NA,NA,NA,332,0,0,0,0,0,0,0,0,NA,NA,NA,0
"1.2.2_20221128","1.2.2","1","2","2","Caryocar_glabrum","28/11/2022","ok",NA,"I.Clocher_&_J.Cazal","I.Clocher_&_N.Besson",2,"1.2.2_20221128","44403","44425",490,468,0,0.215,33.221,0.5126,154.299990969567,NA,"Two_leaflets_w_petiole_w_petiolules","1.2.2_20221128",NA,NA,NA,NA,NA,"To Complete","10,11,12",0.819,545,-1.3625,-1.7646,"Caryocar_1.2.2","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,"Close Log car courbe affreuse, Pas de données, fichier xlsx vide",NA,TRUE,2022-11-28,479,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,46.11,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.046988350742,7114.77258360675,35.7441860465116,NA,"Nov",NA,NA,NA,332,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.1_20220308","10.1.1","10","1","1","Pouteria_eugenifolia","44628","ok",NA,"I.Clocher_&_G.Olivier","I.Clocher_&_G.Olivier",1,"10.1.1_20220308","44377","44383",251,245,0,0.286666666666667,NA,0.1659,NA,NA,NA,"10.1.1_20220308",NA,NA,NA,NA,NA,"To Complete","2,3,4",0.602,865,-2.1625,-2.4302,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-03-08,248,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,48.34,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2833333333333,NA,"Mar",NA,NA,NA,67,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"10.1.1_20220704","10.1.1","10","1","1","Pouteria_eugenifolia","44746","ok",NA,"I.Clocher_&_J.Octavie","I.Clocher_&_L.Bonhomme",1,"10.1.1_20220704","44377","44383",369,363,0,0.3,9.936,0.1964,197.665056360709,NA,NA,"10.1.1_20220704",NA,NA,NA,NA,NA,"To Complete","22,23,24",0.804,854,-2.135,-2.40732,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-07-04,366,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,48.38,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.875201288245,9563.03542673108,53.1648351648352,NA,"Jul",NA,NA,NA,185,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.1_20221011","10.1.1","10","1","1","Pouteria_eugenifolia","44845","ok",NA,"I.Clocher_&_N.Besson","I.Marechaux",1,"10.1.1_20221011","44759","44761",86,84,1,0.3,18.573,0.2423,130.458191999139,NA,NA,"10.1.1_20221011",2,0.8,0.0063,0.0056,118.43152866242,"To Complete","1,2,3",0.73,1005,-2.5125,-2.7214,"Pouteria_10_1.1","N.Besson","1","5.7930000000000001","300","28","35.883609999999997",24.4155999833954,51.376838051916,"yes",NA,"Attention!!! Feuille trop petite pour chambre==> trace de l'exterieur de la chambre au marqueur sur la feuille (cf. scan), ==> recalculer surface intérieure chambre.","QC OK, Fitting OK",TRUE,2022-10-11,85,2,"9",93.7321163572956,233.603978636963,NA,0.966676828583289,0.859981165874671,1.33517169724238,NA,0.152588209241054,34.0357939093915,70.0069562887555,1200.00075509259,101.357305324074,0.966139559842598,838.694378992622,"Ac_Aj","A-Ci curve",0.96,47.65,0.08,"10.1.1_20221011",47.2795671218242,178.082365355737,1.01658524862978,0.526675475663181,NA,0.0807359669857178,10.09423178462,"good","good",47.2795671218242,178.082365355737,1.01658524862978,NA,0.526675475663181,NA,0.0807359669857178,NA,10.09423178462,0,0,0,0,0,47.2795671218242,178.082365355737,1.01658524862978,NA,0.526675475663181,NA,0.0807359669857178,NA,10.09423178462,"ACi_10.1.1_20221011_attention_surface.xlsx","10.1.1_20221011",64.5,13.6332994833443,278.834656811069,400.876678571429,416.663303571429,0.197751649811893,101.358883928571,1200.02580357143,70.2717077750034,33.7245294642857,9,125.239864319173,6216.33284875895,49.6354166666667,0.362411638528123,"Oct",0.962111794188053,1.57838938787793,31.9027833682779,284,0,0,0,0,0,0,0,0,0,0,NA,0
"10.1.1_20221207","10.1.1","10","1","1","Pouteria_eugenifolia","44902","ok",NA,"I.Clocher_&_N.Besson","I.Clocher_&_N.Besson",1,"10.1.1_20221207","44759","44761",143,141,0,0.328,11.988,0.2505,208.958958958959,NA,NA,"10.1.1_20221207",NA,NA,NA,NA,NA,"To Complete","19,20,21",0.784,869,-2.1725,-2.43852,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-12-07,142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,48.5,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.392392392392,10134.5095095095,41.8103448275862,NA,"Dec",NA,NA,NA,341,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.1_20230119","10.1.1","10","1","1","Pouteria_eugenifolia","19/01/2023","ok",NA,"J.Cazal_&_N.Besson","N.Besson",1,"10.1.1_20230119","44759","44761",186,184,0,0.321333333333333,19.675,0.3357,170.622617534943,NA,NA,"10.1.1_20230119",NA,NA,NA,NA,NA,"To Complete","10,11,12",0.763,973,-2.4325,-2.65484,"Pouteria_10.1.1","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,"Avant courbe A = 1.6 et gsw = 0.020 ; plateau à A = 10.5, courbe OK, mais impossible de faire une autre feuille, chute de la branche","# 2 courbes sans succès",TRUE,2023-01-19,185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,51.38,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.391105463787,8766.59008894536,46.2882882882883,NA,"Jan",NA,NA,NA,19,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.2_20220308","10.1.2","10","1","2","Pouteria_eugenifolia","44628","ok",NA,"I.Clocher_&_G.Olivier","I.Clocher_&_G.Olivier",1,"10.1.2_20220308","44377","44383",251,245,0,0.266666666666667,NA,0.1055,NA,NA,NA,"10.1.2_20220308",NA,NA,NA,NA,NA,"To Complete","5,6,7",0.621,908,-2.27,-2.51964,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-03-08,248,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,47.84,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.375,NA,"Mar",NA,NA,NA,67,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"10.1.2_20220704","10.1.2","10","1","2","Pouteria_eugenifolia","44746","ok",NA,"I.Clocher_&_J.Octavie","I.Clocher_&_L.Bonhomme",1,"10.1.2_20220704","44377","44383",369,363,0,0.31,10.765,0.208,193.218764514631,NA,NA,"10.1.2_20220704",NA,NA,NA,NA,NA,"To Complete","25,26,27",0.802,1143,-2.8575,-3.00844,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-07-04,366,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,48.85,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.557826288899,9438.73664653971,51.421052631579,NA,"Jul",NA,NA,NA,185,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.2_20221011","10.1.2","10","1","2","Pouteria_eugenifolia","44845","ok",NA,"I.Clocher_&_N.Besson","I.Marechaux",1,"10.1.2_20221011","44759","44761",86,84,0,0.3,12.578,0.1832,145.651136905708,NA,NA,"10.1.2_20221011",NA,NA,NA,NA,NA,"To Complete","4,5,6",0.785,905,-2.2625,-2.5134,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-10-11,85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,47.39,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.912068691366,6902.40737796152,50.4148936170213,NA,"Oct",NA,NA,NA,284,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.2_20221207","10.1.2","10","1","2","Pouteria_eugenifolia","44902","ok",NA,"I.Clocher_&_N.Besson","I.Clocher_&_N.Besson",1,"10.1.2_20221207","44759","44761",143,141,1,0.278666666666667,12.272,0.213,173.565840938722,NA,NA,"10.1.2_20221207",2,0.8,0.0066,0.0075,140.326433121019,"To Complete","22,23,24",0.777,974,-2.435,-2.65692,"Pouteria_10.1.2","N.Besson","1","0.6","375","0","77.96575",37.3712924880856,68.2920152937405,"no",NA,"Avant courbe A = 10, gsw = 0.2, Plateau à A =50, Enfin une belle courbe ! Plateau pas très long malgré la fin à CO2 = 2500","QC OK, Fitting parfais lorsqu'on ignore pas TPU, sinon les points de la courbes dyn ne s'alignent pas sur la courbe de regénération du Ru-BP",TRUE,2022-12-07,142,2,"10",98.9276217336961,307.197382633767,NA,3.45154245429477,0.439778230179279,1.28066547943294,NA,0.107548856507487,34.3519861723038,70.0527647835376,1200.00258665875,101.086839100282,0.776347316747474,756.434865963111,"Ac_Aj","A-Ci curve",1.08,47.63,0.07,"10.1.2_20221207",46.5214121616347,245.221797927395,3.46055170561964,0.483408520429448,NA,0.0959659998930497,11.0361889502613,"good","good",46.5214121616347,245.221797927395,3.46055170561964,NA,0.483408520429448,NA,0.0959659998930497,NA,11.0361889502613,0,0,0,0,0,46.5214121616347,245.221797927395,3.46055170561964,NA,0.483408520429448,NA,0.0959659998930497,NA,11.0361889502613,"ACi_10.1.2_20221207.xlsx","10.1.2_20221207",64,9.67405660044663,278.965075969402,397.774857142857,416.307142857143,0.146555813200755,101.099857142857,1200,69.6697589842807,34.6893428571428,10,187.45110821382,8266.94100391134,44.1018518518519,0.268033225374451,"Dec",0.955484103426384,1.66298339160219,27.6791211932174,341,0,0,0,0,0,0,0,0,0,0,NA,0
"10.1.2_20230119","10.1.2","10","1","2","Pouteria_eugenifolia","19/01/2023","ok",NA,"J.Cazal_&_N.Besson","N.Besson",1,"10.1.2_20230119","44759","44761",186,184,1,0.31,15.587,0.3032,194.52107525502,NA,NA,"10.1.2_20230119",2,0.8,0.0077,0.0077,153.264331210191,"To Complete","13,14,15",0.64,936,-2.34,-2.57788,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2023-01-19,185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46.46,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.52107525502,9037.44915634824,46.46,NA,"Jan",NA,NA,NA,19,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.3_20220308","10.1.3","10","1","3","Pouteria_eugenifolia","44628","ok",NA,"I.Clocher_&_G.Olivier","I.Clocher_&_G.Olivier",1,"10.1.3_20220308","44377","44383",251,245,1,0.3,NA,0.1015,NA,NA,NA,"10.1.3_20220308",2,0.8,0.0138,NA,137.34076433121,"To Complete","8,9,10",0.695,803,-2.0075,-2.30124,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-03-08,248,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,48.13,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.130081300813,NA,"Mar",NA,NA,NA,67,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"10.1.3_20220704","10.1.3","10","1","3","Pouteria_eugenifolia","44746","ok",NA,"I.Clocher_&_J.Octavie","I.Clocher_&_L.Bonhomme",1,"10.1.3_20220704","44377","44383",369,363,1,0.31,12.741,0.2284,179.263794050702,NA,NA,"10.1.3_20220704",2,0.8,0.0078,NA,77.6273885350318,"To Complete","28,29,30",0.763,835,-2.0875,-2.3678,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-07-04,366,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,48.44,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.130052586139,8683.53818381603,53.2307692307692,NA,"Jul",NA,NA,NA,185,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.3_20221011","10.1.3","10","1","3","Pouteria_eugenifolia","44845","ok",NA,"I.Clocher_&_N.Besson","I.Marechaux",1,"10.1.3_20221011","44759","44761",86,84,0,0.29,19.128,0.2572,134.462567963195,NA,NA,"10.1.3_20221011",NA,NA,NA,NA,NA,"To Complete","7,8,9",0.747,965,-2.4125,-2.6382,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-10-11,85,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,47.33,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.117942283563,6364.11334169803,47.8080808080808,NA,"Oct",NA,NA,NA,284,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.3_20221207","10.1.3","10","1","3","Pouteria_eugenifolia","44902","ok",NA,"I.Clocher_&_N.Besson","I.Clocher_&_N.Besson",1,"10.1.3_20221207","44759","44761",143,141,0,0.327,16.142,0.2828,175.195143104944,NA,NA,"10.1.3_20221207",NA,NA,NA,NA,NA,"To Complete","25,26,27",0.504,980,-2.45,-2.6694,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-12-07,142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,47.78,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.466608846487,8370.82393755421,43.045045045045,NA,"Dec",NA,NA,NA,341,0,0,0,0,0,0,0,0,NA,NA,NA,0
"10.1.3_20230119","10.1.3","10","1","3","Pouteria_eugenifolia","19/01/2023","ok",NA,"J.Cazal_&_N.Besson","N.Besson",1,"10.1.3_20230119","44759","44761",186,184,0,0.307,15.883,0.2619,164.893282125543,NA,NA,"10.1.3_20230119",NA,NA,NA,NA,NA,"To Complete","16,17,18",0.415,966,-2.415,-2.64028,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2023-01-19,185,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,47.77,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.382610338097,7876.95208713719,43.4272727272727,NA,"Jan",NA,NA,NA,19,0,0,0,0,0,0,0,0,NA,NA,NA,0
